Datetime_hour,Gen.PBF Hidraulica,Gen.PBF Nuclear,Gen.PBF Fotovoltaica,Gen.PVP Ciclo Combinado,Pot.Indisponible PBF,MD,IDA1,IDA2,Gen.PBF Eolica,Demanda PBF,Interconexiones PBF,Gen.PBF Total,Hour,Month,Day_of_week,Precio_Gas,Precio_CO2_lag24
2023-02-12 18:00:00,5294.3,6657.4,1152.2,2812.8,9783.7,157.46,157.46,154.47,6024.7,26680.5,283.0,26663.5,19.0,2.0,6.0,54.26,89.93
2023-02-12 19:00:00,6227.3,6666.5,371.6,2910.3,9783.7,173.46,173.46,173.46,6394.0,28949.6,644.5,28545.1,20.0,2.0,6.0,54.26,89.93
2023-02-12 20:00:00,6066.3,6763.4,352.3,2947.4,9783.7,170.0,170.0,170.0,6809.8,30030.5,1513.7,28756.1,21.0,2.0,6.0,54.26,89.93
2023-02-12 21:00:00,5337.1,6837.9,135.4,2894.2,9783.7,157.06,157.06,157.06,7239.2,29849.8,2975.5,27076.4,22.0,2.0,6.0,54.26,89.93
2023-02-12 22:00:00,5040.1,6867.9,13.6,2742.9,9783.7,152.88,152.88,152.88,7526.2,28223.5,1831.5,26517.7,23.0,2.0,6.0,54.26,89.93
2023-02-12 23:00:00,4388.7,6897.9,6.7,2461.9,9783.7,144.66,144.66,144.66,7662.8,25903.5,350.3,25601.8,0.0,2.0,0.0,55.43,89.93
2023-02-13 00:00:00,2369.1,6929.1,5.3,3938.0,8607.4,140.09,140.39,141.91,7731.2,23663.7,-490.0,24214.8,1.0,2.0,0.0,55.43,89.93
2023-02-13 01:00:00,1709.3,6959.1,5.3,3353.4,8607.4,138.76,139.26,139.49,7713.5,22113.0,-674.9,22918.4,2.0,2.0,0.0,55.43,89.93
2023-02-13 02:00:00,1741.1,6989.1,5.3,3342.5,8607.4,135.8,136.3,136.0,7682.9,21166.2,-1263.5,22943.1,3.0,2.0,0.0,55.43,89.93
2023-02-13 03:00:00,1667.3,7019.1,5.3,3129.0,8607.4,129.04,133.32,131.0,7611.1,20801.6,-516.9,22694.6,4.0,2.0,0.0,55.43,89.93
2023-02-13 04:00:00,1667.1,7039.9,5.3,3141.8,8607.4,131.0,131.5,131.11,7455.2,20841.6,-411.4,22572.5,5.0,2.0,0.0,55.43,89.93
2023-02-13 05:00:00,1666.9,7041.6,5.3,3354.3,8607.4,137.43,140.43,139.0,7334.3,21685.3,-749.4,22575.2,6.0,2.0,0.0,55.43,89.93
2023-02-13 06:00:00,3678.2,7041.6,124.4,3555.5,8607.4,137.0,137.3,142.0,7303.4,25073.9,223.2,25041.1,7.0,2.0,0.0,55.43,89.93
2023-02-13 07:00:00,5449.1,7041.6,205.8,3974.1,8607.4,154.58,153.58,159.58,7409.7,29407.6,1161.8,28480.8,8.0,2.0,0.0,55.43,89.93
2023-02-13 08:00:00,5618.1,7050.8,1070.5,5047.7,8794.9,162.0,165.23,180.0,7442.2,31976.8,1286.3,30909.9,9.0,2.0,0.0,55.43,89.93
2023-02-13 09:00:00,5419.2,7078.4,5027.8,3952.3,8794.9,153.97,152.97,165.71,7392.8,32956.5,-300.7,33513.1,10.0,2.0,0.0,55.43,89.93
2023-02-13 10:00:00,2887.7,7093.8,9172.3,3950.7,8789.9,145.84,144.89,150.0,7145.4,33322.3,-1236.1,34816.4,11.0,2.0,0.0,55.43,89.93
2023-02-13 11:00:00,1869.5,7094.6,10777.2,4024.0,8789.9,137.0,137.5,142.0,7006.7,33040.1,-2186.9,35496.9,12.0,2.0,0.0,55.43,89.93
2023-02-13 12:00:00,1862.0,7094.6,11325.2,4025.8,9510.3,135.94,136.44,140.0,7016.5,32960.7,-2561.5,35982.7,13.0,2.0,0.0,55.43,89.93
2023-02-13 13:00:00,1780.7,7093.6,11433.6,4007.9,8789.9,132.91,133.01,138.0,7205.2,32801.6,-1976.4,36239.2,14.0,2.0,0.0,55.43,89.93
2023-02-13 14:00:00,1781.2,7092.6,11442.2,3877.9,8789.9,130.0,130.0,136.0,7347.1,32345.2,-2372.5,36244.6,15.0,2.0,0.0,55.43,89.93
2023-02-13 15:00:00,1780.8,7093.6,10960.2,3916.9,8789.9,131.0,131.0,136.0,7379.1,31714.9,-2706.3,35906.8,16.0,2.0,0.0,55.43,89.93
2023-02-13 16:00:00,1804.0,7093.6,9335.0,4115.0,8786.5,135.8,135.9,140.0,7398.3,31216.7,-2763.6,34668.2,17.0,2.0,0.0,55.43,89.93
2023-02-13 17:00:00,3939.8,7093.6,5326.6,4657.2,8786.5,145.0,141.01,150.0,7329.8,31076.0,-2156.2,33490.1,18.0,2.0,0.0,55.43,89.93
2023-02-13 18:00:00,5886.0,7094.6,1278.9,5303.6,8786.5,160.85,164.64,180.97,7371.7,31623.9,-726.8,32621.1,19.0,2.0,0.0,55.43,89.93
2023-02-13 19:00:00,7289.2,7095.6,326.7,5772.3,8765.1,183.25,188.25,189.72,7694.1,33561.1,-126.8,33972.1,20.0,2.0,0.0,55.43,89.93
2023-02-13 20:00:00,7330.0,7096.6,261.1,5847.0,8765.1,186.59,190.59,191.0,8108.6,34239.2,-170.3,34695.5,21.0,2.0,0.0,55.43,89.93
2023-02-13 21:00:00,6446.2,7097.6,117.9,5476.7,8765.1,169.19,174.19,185.5,8448.8,33294.3,489.7,33090.6,22.0,2.0,0.0,55.43,89.93
2023-02-13 22:00:00,5611.3,7097.6,16.7,5018.7,8765.1,160.0,162.08,180.0,8737.2,30302.7,-1095.8,31638.7,23.0,2.0,0.0,55.43,89.93
2023-02-13 23:00:00,3672.9,7097.6,10.8,4391.0,8765.1,149.37,149.87,160.71,8863.9,27387.4,-1272.1,28851.7,0.0,2.0,1.0,51.08,89.17
2023-02-14 00:00:00,2303.7,7096.8,15.3,4454.7,8957.7,135.62,135.96,131.71,8843.3,25791.6,-418.9,26344.8,1.0,2.0,1.0,51.08,89.17
2023-02-14 01:00:00,1468.2,7096.8,15.3,4045.7,8957.7,132.32,127.32,131.11,8994.9,24044.9,-936.4,25135.3,2.0,2.0,1.0,51.08,89.17
2023-02-14 02:00:00,1438.2,7096.8,15.3,3931.8,8957.7,129.94,127.34,126.04,9028.7,23066.9,-1500.4,24862.3,3.0,2.0,1.0,51.08,89.17
2023-02-14 03:00:00,1409.1,7096.8,15.3,3746.0,8957.7,129.0,123.99,119.0,9031.8,22585.7,-1661.4,24545.7,4.0,2.0,1.0,51.08,89.17
2023-02-14 04:00:00,1376.6,7096.8,15.3,3729.3,8957.7,129.0,123.99,120.0,9010.3,22514.7,-1660.7,24470.4,5.0,2.0,1.0,51.08,89.17
2023-02-14 05:00:00,1458.3,7096.8,15.3,3811.2,8957.7,129.94,127.34,124.94,9116.4,23219.4,-1176.0,24690.4,6.0,2.0,1.0,51.08,89.17
2023-02-14 06:00:00,1857.9,7096.8,82.5,4032.4,8957.7,137.75,128.68,131.11,9226.4,26096.2,657.8,25669.4,7.0,2.0,1.0,51.08,89.17
2023-02-14 07:00:00,4604.6,7096.8,67.2,4548.3,8957.7,149.16,141.7,140.0,9492.5,30327.6,1001.3,29561.3,8.0,2.0,1.0,51.08,89.17
2023-02-14 08:00:00,4927.4,7096.8,566.1,5803.4,8992.0,160.0,148.4,145.45,9582.4,32626.5,990.8,31898.1,9.0,2.0,1.0,51.08,89.17
2023-02-14 09:00:00,4638.5,7096.8,3218.4,5042.3,9521.4,153.2,144.7,148.2,9638.7,33511.9,272.1,33488.2,10.0,2.0,1.0,51.08,89.17
2023-02-14 10:00:00,3740.6,7096.8,6210.2,4740.5,9521.4,145.55,132.42,136.36,9539.5,33974.5,-880.8,35121.3,11.0,2.0,1.0,51.08,89.17
2023-02-14 11:00:00,2177.5,7096.8,7798.1,4742.1,9521.4,143.42,130.0,136.76,9395.2,33685.7,-1227.9,35179.6,12.0,2.0,1.0,51.08,89.17
2023-02-14 12:00:00,1767.6,7096.8,8424.7,4606.3,9521.4,131.11,126.11,131.11,9550.6,33635.5,-1359.9,35402.4,13.0,2.0,1.0,51.08,89.17
2023-02-14 13:00:00,1538.5,7095.8,8500.9,4560.4,9521.4,128.6,122.5,128.6,9787.8,33418.3,-1554.0,35431.3,14.0,2.0,1.0,51.08,89.17
2023-02-14 14:00:00,1586.7,7091.8,8295.8,4566.4,9397.4,127.9,122.5,127.34,10051.0,32947.3,-2073.5,35483.4,15.0,2.0,1.0,51.08,89.17
2023-02-14 15:00:00,1690.7,7089.8,7634.6,4691.8,9497.4,130.69,125.68,130.69,10215.0,32287.5,-2413.5,35108.0,16.0,2.0,1.0,51.08,89.17
2023-02-14 16:00:00,1841.9,7089.8,6079.0,4825.7,9490.6,140.0,130.0,136.11,10120.0,31882.6,-1777.2,33961.6,17.0,2.0,1.0,51.08,89.17
2023-02-14 17:00:00,3623.9,7090.8,3255.2,5067.5,9443.6,146.73,139.39,139.39,9876.1,31449.8,-1470.7,33173.5,18.0,2.0,1.0,51.08,89.17
2023-02-14 18:00:00,4978.7,7091.8,672.4,5653.2,9443.6,155.52,149.52,151.19,9933.0,31920.1,-519.0,32674.6,19.0,2.0,1.0,51.08,89.17
2023-02-14 19:00:00,6185.5,7092.8,108.5,6342.5,9443.6,170.0,165.02,167.0,10130.0,33860.8,-254.2,34338.2,20.0,2.0,1.0,51.08,89.17
2023-02-14 20:00:00,6386.9,7093.8,84.6,6263.7,9443.6,171.37,168.86,170.81,10324.9,34429.3,-244.9,34914.3,21.0,2.0,1.0,51.08,89.17
2023-02-14 21:00:00,5488.0,7094.8,60.2,6173.8,9443.6,160.09,156.44,157.0,10438.4,33290.5,-143.0,33633.6,22.0,2.0,1.0,51.08,89.17
2023-02-14 22:00:00,4478.6,7095.8,23.5,5033.2,9443.6,151.03,146.59,148.33,10392.3,30439.8,-802.3,31343.8,23.0,2.0,1.0,51.08,89.17
2023-02-14 23:00:00,2068.0,7096.8,16.6,4749.6,9443.6,141.73,141.73,146.17,10020.1,27425.7,-555.5,28067.7,0.0,2.0,2.0,51.65,89.18
2023-02-15 00:00:00,2304.4,7091.0,5.3,4683.8,9941.0,130.0,129.01,121.0,9379.4,25511.4,-1396.0,27046.0,1.0,2.0,2.0,51.65,89.18
2023-02-15 01:00:00,1611.5,7091.0,5.3,4722.8,9941.0,126.11,126.11,123.86,8867.6,23839.2,-1553.6,25789.2,2.0,2.0,2.0,51.65,89.18
2023-02-15 02:00:00,1685.6,7091.0,5.3,4747.0,9941.0,125.98,125.98,125.88,8250.9,22898.3,-1841.3,25136.0,3.0,2.0,2.0,51.65,89.18
2023-02-15 03:00:00,1550.1,7091.0,5.3,4725.0,9941.0,126.11,126.11,125.12,7650.3,22431.6,-1388.6,24220.2,4.0,2.0,2.0,51.65,89.18
2023-02-15 04:00:00,1549.6,7091.0,5.3,4562.4,9941.0,127.0,127.0,126.9,7050.2,22407.4,-814.5,23618.3,5.0,2.0,2.0,51.65,89.18
2023-02-15 05:00:00,1680.3,7091.0,5.3,4630.8,9941.0,136.43,131.78,130.44,6573.2,23005.6,-447.9,23534.9,6.0,2.0,2.0,51.65,89.18
2023-02-15 06:00:00,3078.6,7091.0,118.7,5369.2,9941.0,148.37,144.66,137.81,6153.9,25916.9,473.4,25524.9,7.0,2.0,2.0,51.65,89.18
2023-02-15 07:00:00,4552.6,7091.0,90.5,7185.0,9941.0,157.3,153.37,150.37,5952.6,30063.9,787.0,29375.5,8.0,2.0,2.0,51.65,89.18
2023-02-15 08:00:00,5496.4,7091.0,731.3,7641.1,10023.9,165.47,162.97,159.97,5642.2,32275.1,857.2,31496.7,9.0,2.0,2.0,51.65,89.18
2023-02-15 09:00:00,5215.8,7091.0,3793.7,7634.9,9604.3,162.53,158.46,156.54,5315.8,33184.6,-634.3,33900.3,10.0,2.0,2.0,51.65,89.18
2023-02-15 10:00:00,4425.6,7091.0,7455.9,6832.5,9604.3,152.84,146.85,147.84,4860.6,33627.3,-1778.5,35487.2,11.0,2.0,2.0,51.65,89.18
2023-02-15 11:00:00,2018.9,7091.0,9416.1,5948.2,9604.3,140.96,133.91,136.0,4588.7,33398.8,-705.5,34185.7,12.0,2.0,2.0,51.65,89.18
2023-02-15 12:00:00,1787.4,7091.0,10236.9,5660.6,9604.3,125.69,123.5,125.69,4427.9,33433.2,-819.5,34334.1,13.0,2.0,2.0,51.65,89.18
2023-02-15 13:00:00,1666.7,7089.3,10491.1,5008.7,9600.9,121.75,120.0,121.0,4261.1,33270.9,-81.7,33440.8,14.0,2.0,2.0,51.65,89.18
2023-02-15 14:00:00,1665.6,7081.3,10408.6,5442.3,9600.9,124.3,121.3,121.83,4113.4,32802.1,-861.9,33793.3,15.0,2.0,2.0,51.65,89.18
2023-02-15 15:00:00,1666.7,7075.3,9757.3,5944.2,9600.9,129.35,126.0,126.64,3981.7,32097.8,-1307.1,33570.1,16.0,2.0,2.0,51.65,89.18
2023-02-15 16:00:00,2720.8,7075.3,7970.4,6661.4,9597.5,146.26,134.83,139.3,3842.1,31603.0,-1716.4,33508.5,17.0,2.0,2.0,51.65,89.18
2023-02-15 17:00:00,4606.1,7075.3,4458.6,8959.0,9597.5,160.06,154.07,151.06,3939.7,31078.4,-3271.0,34498.8,18.0,2.0,2.0,51.65,89.18
2023-02-15 18:00:00,6203.3,7077.3,957.3,9035.2,9196.0,171.01,167.1,160.0,3947.9,31439.0,-1767.3,33358.7,19.0,2.0,2.0,51.65,89.18
2023-02-15 19:00:00,6707.6,7081.3,127.0,9068.2,9196.0,175.0,174.0,168.0,4015.0,33451.4,291.8,33360.5,20.0,2.0,2.0,51.65,89.18
2023-02-15 20:00:00,6209.4,7081.3,103.0,9076.1,9196.0,169.07,168.08,160.0,4032.1,34075.1,2019.2,32216.7,21.0,2.0,2.0,51.65,89.18
2023-02-15 21:00:00,5800.3,7083.3,79.5,9110.3,9196.0,163.65,161.87,151.0,4062.4,32990.6,1939.6,31175.3,22.0,2.0,2.0,51.65,89.18
2023-02-15 22:00:00,4762.7,7083.3,6.7,8023.1,9196.0,152.41,151.42,146.4,3986.9,30173.6,1557.6,28697.4,23.0,2.0,2.0,51.65,89.18
2023-02-15 23:00:00,2871.0,7085.3,6.6,7433.1,9196.0,144.05,144.05,140.0,3811.8,27306.6,1397.1,25990.9,0.0,2.0,3.0,53.12,91.22
2023-02-16 00:00:00,3420.2,7088.9,5.3,5466.1,8523.4,150.87,150.86,148.37,3562.2,25168.2,1217.9,24031.9,1.0,2.0,3.0,53.12,91.22
2023-02-16 01:00:00,2203.4,7090.9,5.3,5275.6,8523.4,145.95,143.45,142.0,3335.1,23592.3,1408.4,22265.5,2.0,2.0,3.0,53.12,91.22
2023-02-16 02:00:00,2150.4,7090.9,5.3,5246.4,8523.4,144.91,144.91,142.41,3082.1,22670.9,876.1,21876.4,3.0,2.0,3.0,53.12,91.22
2023-02-16 03:00:00,1533.5,7090.9,5.3,5147.0,8523.4,130.0,132.0,129.0,2759.9,22236.6,1620.6,20697.6,4.0,2.0,3.0,53.12,91.22
2023-02-16 04:00:00,1533.1,7090.9,5.3,5307.8,8523.4,126.49,126.7,125.0,2575.7,22286.6,1923.0,20445.2,5.0,2.0,3.0,53.12,91.22
2023-02-16 05:00:00,1533.4,7090.9,5.3,5151.2,8523.4,132.67,134.54,131.16,2471.1,22804.0,2456.4,20429.2,6.0,2.0,3.0,53.12,91.22
2023-02-16 06:00:00,4179.9,7090.9,101.1,5790.2,8523.4,152.48,153.17,152.48,2557.0,25582.4,1394.7,24269.3,7.0,2.0,3.0,53.12,91.22
2023-02-16 07:00:00,5557.8,7090.9,102.1,7151.0,8523.4,165.0,168.5,173.5,2539.4,29507.4,1184.0,28373.7,8.0,2.0,3.0,53.12,91.22
2023-02-16 08:00:00,6209.3,7090.9,1122.9,7174.5,8526.8,175.0,175.67,176.67,2491.3,31537.8,980.0,30649.0,9.0,2.0,3.0,53.12,91.22
2023-02-16 09:00:00,5237.7,7090.9,5170.7,7166.0,8493.6,161.01,161.68,163.43,2412.6,32357.5,-409.9,32843.0,10.0,2.0,3.0,53.12,91.22
2023-02-16 10:00:00,4076.1,7090.9,9212.2,6407.3,8493.6,155.0,158.49,155.0,2208.6,32654.4,-1490.7,34232.7,11.0,2.0,3.0,53.12,91.22
2023-02-16 11:00:00,3373.8,7087.9,11107.2,6136.8,8493.6,150.03,153.53,150.03,2203.9,32163.1,-2996.1,35234.8,12.0,2.0,3.0,53.12,91.22
2023-02-16 12:00:00,2142.1,7084.2,11774.7,5776.9,8921.7,144.14,146.47,144.64,2458.5,31918.0,-2859.1,34864.7,13.0,2.0,3.0,53.12,91.22
2023-02-16 13:00:00,1737.5,7084.2,11929.3,5550.7,8921.7,125.57,126.82,127.57,2735.5,31814.6,-2666.6,34556.8,14.0,2.0,3.0,53.12,91.22
2023-02-16 14:00:00,1723.8,7082.2,11854.6,5570.1,8921.7,127.0,129.8,128.82,3007.5,31255.5,-3475.0,34818.1,15.0,2.0,3.0,53.12,91.22
2023-02-16 15:00:00,1732.0,7080.2,11313.6,5450.8,8911.6,123.9,128.0,126.15,3323.1,30683.5,-3679.8,34438.9,16.0,2.0,3.0,53.12,91.22
2023-02-16 16:00:00,1770.1,7082.2,9752.4,5761.8,8908.2,133.09,136.09,135.08,3648.9,30208.4,-3341.2,33666.3,17.0,2.0,3.0,53.12,91.22
2023-02-16 17:00:00,3899.2,7084.2,5817.8,6236.9,8126.4,150.0,155.0,152.0,4075.5,29691.9,-3033.3,32886.1,18.0,2.0,3.0,53.12,91.22
2023-02-16 18:00:00,5241.2,7084.2,1358.1,6653.0,8126.4,158.0,166.33,163.0,4717.8,30158.8,-1130.4,31433.9,19.0,2.0,3.0,53.12,91.22
2023-02-16 19:00:00,6257.6,7085.9,123.2,7050.8,8126.4,167.71,177.6,177.71,5230.1,32299.0,-308.4,32730.5,20.0,2.0,3.0,53.12,91.22
2023-02-16 20:00:00,5853.7,7085.9,68.5,6944.5,8079.4,159.59,166.6,167.4,5718.2,33274.7,1544.1,31881.9,21.0,2.0,3.0,53.12,91.22
2023-02-16 21:00:00,5394.9,7086.9,60.6,5894.8,8079.4,152.48,165.0,163.0,5900.3,32309.5,2632.0,29789.9,22.0,2.0,3.0,53.12,91.22
2023-02-16 22:00:00,3804.6,7086.9,6.6,5422.1,8079.4,144.53,153.02,154.05,5901.1,29579.1,2321.9,27338.8,23.0,2.0,3.0,53.12,91.22
2023-02-16 23:00:00,2027.0,7086.9,6.5,5069.4,8079.4,123.9,134.8,133.79,5654.7,26893.9,2382.8,24592.7,0.0,2.0,4.0,51.15,94.33
2023-02-17 00:00:00,2594.0,7087.2,5.3,3443.7,8134.9,120.0,122.0,124.0,5316.7,25679.0,3268.0,22513.0,1.0,2.0,4.0,51.15,94.33
2023-02-17 01:00:00,1591.3,7087.2,5.2,3108.9,8134.9,114.16,121.31,119.16,5314.9,24110.7,3367.0,20966.3,2.0,2.0,4.0,51.15,94.33
2023-02-17 02:00:00,1467.3,7088.2,5.2,3067.2,8134.9,112.56,121.51,120.0,5314.8,23112.8,2648.2,20687.2,3.0,2.0,4.0,51.15,94.33
2023-02-17 03:00:00,1435.9,7088.2,5.2,2897.7,8134.9,111.48,120.87,119.25,5329.7,22581.4,2482.1,20321.9,4.0,2.0,4.0,51.15,94.33
2023-02-17 04:00:00,1434.7,7090.2,5.2,2898.2,8134.9,110.0,121.31,118.51,5374.3,22591.8,2469.1,20363.8,5.0,2.0,4.0,51.15,94.33
2023-02-17 05:00:00,1434.5,7091.2,5.3,2928.0,8134.9,111.59,119.8,118.75,5450.7,23167.6,2916.4,20473.8,6.0,2.0,4.0,51.15,94.33
2023-02-17 06:00:00,2117.7,7091.2,55.1,3296.0,8134.9,117.22,121.42,119.75,5573.8,25937.7,4164.3,21855.0,7.0,2.0,4.0,51.15,94.33
2023-02-17 07:00:00,4883.8,7091.2,172.0,4158.7,8134.9,152.0,147.0,147.25,5805.1,29429.1,2599.5,26911.2,8.0,2.0,4.0,51.15,94.33
2023-02-17 08:00:00,4999.0,7091.2,1435.8,4367.5,8138.3,158.59,152.6,154.73,5865.0,31476.7,2021.4,29542.9,9.0,2.0,4.0,51.15,94.33
2023-02-17 09:00:00,4882.2,7091.2,5976.9,3779.2,8138.3,151.44,146.44,146.45,5778.4,32184.4,-264.2,32524.2,10.0,2.0,4.0,51.15,94.33
2023-02-17 10:00:00,3506.9,7090.2,9976.8,3224.8,8168.4,149.34,145.0,144.59,5157.6,32234.5,-1357.9,33680.0,11.0,2.0,4.0,51.15,94.33
2023-02-17 11:00:00,1808.3,7088.2,11485.5,3225.6,8168.4,135.08,133.88,130.33,4933.0,31740.1,-1864.3,33716.0,12.0,2.0,4.0,51.15,94.33
2023-02-17 12:00:00,1667.9,7085.5,11842.1,2898.5,8138.3,123.78,120.25,119.03,5060.1,31479.0,-2192.6,33813.2,13.0,2.0,4.0,51.15,94.33
2023-02-17 13:00:00,1610.1,7081.5,11858.3,3150.6,8138.3,115.46,117.46,116.15,5248.5,31185.7,-2599.5,33955.2,14.0,2.0,4.0,51.15,94.33
2023-02-17 14:00:00,1595.8,7073.5,11650.2,3084.0,8041.8,115.0,118.25,120.2,5427.1,30605.9,-2874.3,33844.7,15.0,2.0,4.0,51.15,94.33
2023-02-17 15:00:00,1603.5,7075.5,11057.3,3149.3,7876.8,115.63,118.25,117.25,5656.1,30104.9,-3300.8,33597.5,16.0,2.0,4.0,51.15,94.33
2023-02-17 16:00:00,1613.1,7075.5,9399.7,3143.5,7873.4,118.35,119.35,116.35,5973.6,29596.9,-2525.3,32419.2,17.0,2.0,4.0,51.15,94.33
2023-02-17 17:00:00,2485.6,7075.5,5556.1,3309.9,7873.4,144.66,149.66,144.86,6357.3,29097.0,-1037.4,30347.3,18.0,2.0,4.0,51.15,94.33
2023-02-17 18:00:00,5058.1,7077.5,1340.6,3982.3,7873.4,152.72,160.22,151.73,6940.1,29821.3,-236.2,30277.9,19.0,2.0,4.0,51.15,94.33
2023-02-17 19:00:00,5774.3,7081.5,298.1,4531.2,7873.4,162.09,170.24,164.99,7607.7,31444.6,-366.7,31902.4,20.0,2.0,4.0,51.15,94.33
2023-02-17 20:00:00,5544.5,7083.5,150.6,4597.3,7873.4,159.54,164.55,160.17,7975.2,31807.9,370.9,31552.8,21.0,2.0,4.0,51.15,94.33
2023-02-17 21:00:00,5108.5,7085.5,83.1,4149.5,7873.4,152.72,157.72,152.57,7922.8,31024.0,1246.9,29861.5,22.0,2.0,4.0,51.15,94.33
2023-02-17 22:00:00,4379.4,7088.2,16.2,3480.9,7873.4,150.3,155.3,148.9,7688.6,28683.9,1254.1,27511.4,23.0,2.0,4.0,51.15,94.33
2023-02-17 23:00:00,3413.7,7089.2,6.4,3725.8,7873.4,151.71,156.71,148.01,7330.9,26360.9,254.1,26188.4,0.0,2.0,5.0,48.43,93.07
2023-02-18 00:00:00,3340.7,7097.9,5.2,2599.5,7827.5,146.52,141.52,121.74,6878.3,25183.8,1724.0,23541.4,1.0,2.0,5.0,48.43,93.07
2023-02-18 01:00:00,2137.0,6992.0,5.2,2318.6,7827.5,134.06,127.87,117.05,6617.0,23533.0,1939.0,21675.6,2.0,2.0,5.0,48.43,93.07
2023-02-18 02:00:00,1567.6,6776.0,5.2,1631.9,7827.5,129.49,124.49,112.1,6389.7,22282.4,2557.4,19806.6,3.0,2.0,5.0,48.43,93.07
2023-02-18 03:00:00,1479.9,6670.0,5.2,1858.3,7827.5,111.9,108.0,111.9,6094.4,21662.7,2945.8,18973.9,4.0,2.0,5.0,48.43,93.07
2023-02-18 04:00:00,1477.0,6668.0,5.2,1858.3,7827.5,111.7,111.0,112.5,5849.0,21330.1,3076.2,18713.7,5.0,2.0,5.0,48.43,93.07
2023-02-18 05:00:00,1480.8,6670.0,5.3,1858.3,7827.5,111.7,111.0,112.9,5714.9,21175.9,3055.0,18586.5,6.0,2.0,5.0,48.43,93.07
2023-02-18 06:00:00,1674.7,6669.0,96.7,1988.3,7827.5,114.16,113.5,114.44,5651.5,21822.0,3094.3,18916.5,7.0,2.0,5.0,48.43,93.07
2023-02-18 07:00:00,1843.1,6668.0,84.8,1869.5,7827.5,118.06,113.08,112.16,5725.7,22791.9,3703.2,19170.3,8.0,2.0,5.0,48.43,93.07
2023-02-18 08:00:00,2161.0,6681.0,915.7,1736.5,7827.5,129.82,120.75,111.99,5672.0,24171.5,3709.9,20543.2,9.0,2.0,5.0,48.43,93.07
2023-02-18 09:00:00,2303.2,6700.0,3922.6,1311.9,7827.5,130.0,127.0,116.25,5463.8,26505.5,2724.2,23862.9,10.0,2.0,5.0,48.43,93.07
2023-02-18 10:00:00,1893.4,6721.0,6513.7,1053.3,7827.5,129.82,127.82,111.5,4986.1,27922.8,2664.1,25340.3,11.0,2.0,5.0,48.43,93.07
2023-02-18 11:00:00,1739.7,6741.0,8190.5,1074.7,7827.5,115.0,115.0,111.5,4535.0,28070.8,1959.3,26297.1,12.0,2.0,5.0,48.43,93.07
2023-02-18 12:00:00,1725.7,6759.0,8958.1,1074.7,7827.5,114.16,114.16,113.66,4375.1,27803.8,1099.2,26929.2,13.0,2.0,5.0,48.43,93.07
2023-02-18 13:00:00,1653.0,6780.0,9315.0,1074.7,7827.5,114.16,115.36,113.96,4285.4,27756.3,779.9,27215.5,14.0,2.0,5.0,48.43,93.07
2023-02-18 14:00:00,1657.8,6797.0,9339.3,944.7,7827.5,111.9,114.85,111.8,4237.8,27339.3,611.2,27152.5,15.0,2.0,5.0,48.43,93.07
2023-02-18 15:00:00,1637.1,6815.3,8808.1,944.7,7827.5,110.92,113.92,110.92,4264.2,26192.5,396.6,26715.8,16.0,2.0,5.0,48.43,93.07
2023-02-18 16:00:00,1653.6,6833.3,7318.7,944.7,7827.5,111.7,114.7,111.5,4322.5,25538.9,586.2,25460.6,17.0,2.0,5.0,48.43,93.07
2023-02-18 17:00:00,1924.9,6855.3,4354.5,1431.1,7827.5,130.76,131.76,120.77,4514.4,24992.2,1347.9,23848.3,18.0,2.0,5.0,48.43,93.07
2023-02-18 18:00:00,4287.5,6877.3,1436.0,1662.7,7827.5,148.63,150.0,146.6,4826.2,25394.8,1622.5,23946.0,19.0,2.0,5.0,48.43,93.07
2023-02-18 19:00:00,5050.8,6901.0,451.1,2289.4,7827.5,153.98,153.98,153.49,5225.4,27589.5,2436.8,25292.0,20.0,2.0,5.0,48.43,93.07
2023-02-18 20:00:00,5197.7,6923.0,384.2,2400.2,7827.5,156.02,156.02,154.13,5475.0,28343.2,2617.0,25807.8,21.0,2.0,5.0,48.43,93.07
2023-02-18 21:00:00,5143.1,6945.0,146.0,2408.0,7827.5,154.22,154.22,151.1,5541.4,28019.7,2689.6,25411.7,22.0,2.0,5.0,48.43,93.07
2023-02-18 22:00:00,4900.9,6967.0,6.6,2032.2,7827.5,150.01,150.01,147.8,5422.2,26354.8,2411.2,24025.2,23.0,2.0,5.0,48.43,93.07
2023-02-18 23:00:00,4229.8,6987.0,6.5,1644.7,7827.5,146.81,146.81,145.81,5148.4,24641.4,2332.2,22390.8,0.0,2.0,6.0,47.84,93.07
2023-02-19 00:00:00,2536.3,7008.0,5.3,2495.8,7977.9,140.01,133.84,111.9,5332.2,23038.9,2150.2,20970.3,1.0,2.0,6.0,47.84,93.07
2023-02-19 01:00:00,2304.5,7028.0,5.3,1866.8,7977.9,117.54,113.89,110.6,5176.6,21614.3,2031.0,19664.9,2.0,2.0,6.0,47.84,93.07
2023-02-19 02:00:00,1671.2,7049.0,5.3,2092.0,7977.9,110.9,111.4,110.7,5140.5,20529.2,1910.0,18894.6,3.0,2.0,6.0,47.84,93.07
2023-02-19 03:00:00,1585.8,7069.0,5.3,2092.0,7977.9,110.4,110.55,110.2,5179.4,19848.2,1904.9,18639.9,4.0,2.0,6.0,47.84,93.07
