Datetime_hour,Gen T.Real Hidraulica,Gen T.Real Nuclear,Gen T.Real Eólica,MD,IDA1,IDA2,Demanda Real,Gen T.Real Fotovoltaica,Gen P48 Total
2024-03-16 19:00:00,10716.3,3633.6,4565.2,80.5,77.82,77.82,26839.4,143.2,27797.1
2024-03-16 20:00:00,10700.1,3634.0,4950.0,82.61,80.4,79.99,27870.2,19.0,27082.3
2024-03-16 21:00:00,10417.3,3633.7,5173.3,73.35,72.4,71.54,27645.8,17.6,26721.1
2024-03-16 22:00:00,9680.4,3634.3,5354.0,51.06,51.05,48.77,25839.6,6.2,26149.7
2024-03-16 23:00:00,8984.7,3634.2,5868.6,35.58,41.33,35.58,23968.2,2.0,25385.4
2024-03-17 00:00:00,8455.8,3687.6,6381.1,35.0,23.37,16.47,22617.4,2.0,25285.5
2024-03-17 01:00:00,7239.1,3764.5,6482.8,30.0,23.68,18.47,21194.7,2.0,24406.3
2024-03-17 02:00:00,6844.5,3782.4,6375.2,25.15,19.92,18.47,20328.7,2.0,24037.8
2024-03-17 03:00:00,6113.1,3868.8,6125.8,25.15,17.68,16.43,19765.7,2.0,22967.3
2024-03-17 04:00:00,6098.3,3951.6,5688.8,25.15,16.68,15.15,19492.0,2.0,22749.5
2024-03-17 05:00:00,6729.2,4024.9,5360.3,25.0,15.0,13.29,19546.5,2.0,23087.8
2024-03-17 06:00:00,7356.9,4064.7,4913.7,21.45,14.73,12.17,19929.9,4.3,23667.9
2024-03-17 07:00:00,7341.2,4072.8,4708.2,24.0,14.4,13.29,20139.7,373.6,23871.3
2024-03-17 08:00:00,6039.5,4109.2,4214.1,11.25,5.52,1.25,20558.7,4947.4,25773.9
2024-03-17 09:00:00,2885.9,4173.3,3429.9,11.34,5.52,11.34,21623.0,10382.7,26886.9
2024-03-17 10:00:00,2129.8,4258.8,3157.3,9.72,0.0,5.22,22085.9,12860.4,29959.2
2024-03-17 11:00:00,1497.2,4344.9,2987.0,0.43,-5.0,0.0,21885.2,13940.2,30961.5
2024-03-17 12:00:00,1166.1,4386.4,3094.9,0.43,-5.0,-0.1,21709.1,14300.4,31114.7
2024-03-17 13:00:00,1157.8,4416.2,2975.6,0.43,-5.0,-0.78,22154.5,14634.6,31844.4
2024-03-17 14:00:00,1266.3,4446.6,2821.8,0.43,-5.0,-2.5,22167.4,14791.2,32224.7
2024-03-17 15:00:00,1286.9,4477.0,2386.5,0.43,-5.0,-2.43,21452.0,13770.9,31222.0
2024-03-17 16:00:00,2572.9,4507.0,2406.5,9.72,0.0,4.7,21400.4,11507.0,30952.0
2024-03-17 17:00:00,5365.2,4537.3,2220.8,14.95,10.02,13.29,22009.2,7433.2,28981.1
2024-03-17 18:00:00,8426.6,4567.6,1919.6,35.0,29.0,25.0,23324.8,2646.8,25867.7
2024-03-17 19:00:00,10889.0,4597.9,1671.0,79.96,79.96,79.45,25525.2,203.9,26988.3
2024-03-17 20:00:00,10849.5,4619.4,1506.8,77.89,75.55,74.77,27385.6,7.2,25518.8
2024-03-17 21:00:00,11011.0,4626.8,1396.7,72.33,72.33,69.32,27421.1,5.5,25358.3
2024-03-17 22:00:00,10900.4,4633.0,1297.6,72.1,72.1,71.1,25869.2,5.2,24778.3
2024-03-17 23:00:00,10336.2,4637.8,1309.5,65.91,65.86,65.0,23880.4,5.1,23735.3
2024-03-18 00:00:00,10039.8,4638.7,1397.8,64.12,64.12,65.85,22467.2,4.9,22432.7
2024-03-18 01:00:00,9393.6,4640.5,1581.8,50.3,55.35,58.35,21313.7,3.9,21686.9
2024-03-18 02:00:00,8674.8,4640.3,1769.2,48.85,52.51,55.35,20482.3,3.9,21255.4
2024-03-18 03:00:00,7816.7,4641.9,2114.9,48.85,48.86,48.85,20143.1,3.9,21049.1
2024-03-18 04:00:00,7274.7,4641.3,2247.4,46.03,55.35,50.0,20196.7,4.0,21081.0
2024-03-18 05:00:00,7589.5,4641.3,2419.0,44.28,56.74,59.38,20970.3,4.0,22170.3
2024-03-18 06:00:00,8211.7,4639.5,2831.2,61.71,65.37,73.11,23645.5,3.3,23612.0
2024-03-18 07:00:00,8340.1,4640.0,2771.2,94.68,101.18,104.14,26392.1,327.7,24075.8
2024-03-18 08:00:00,7636.9,4640.7,2245.7,94.45,109.45,110.0,27435.1,3403.8,25366.8
2024-03-18 09:00:00,7101.1,4640.4,1585.8,52.61,58.96,68.35,27606.7,7997.1,30859.1
2024-03-18 10:00:00,5764.2,4636.9,1280.2,42.1,52.35,57.48,27006.9,10658.8,31033.6
2024-03-18 11:00:00,5674.5,4629.5,1133.2,35.0,54.99,55.35,26464.9,12012.1,32606.3
2024-03-18 12:00:00,4891.3,4628.7,1081.8,35.0,44.1,55.35,26515.8,12940.2,32616.1
2024-03-18 13:00:00,4226.1,4620.8,973.1,35.0,42.35,58.35,26634.1,13202.0,32030.5
2024-03-18 14:00:00,4650.6,4620.8,1011.8,35.0,41.01,51.01,26585.6,12779.8,32002.0
2024-03-18 15:00:00,4958.0,4618.2,1098.2,35.5,48.55,53.25,26195.6,11121.0,30883.3
2024-03-18 16:00:00,5016.2,4619.6,1065.6,43.86,55.35,55.29,26133.3,9087.2,29577.5
2024-03-18 17:00:00,7009.2,4618.8,988.4,47.7,51.26,62.7,26865.3,5888.2,29605.4
2024-03-18 18:00:00,9241.7,4619.0,858.2,73.45,71.89,77.38,27593.4,2204.8,28878.0
2024-03-18 19:00:00,10841.7,4617.5,887.0,125.16,125.16,132.86,29565.1,171.9,27669.9
2024-03-18 20:00:00,11587.6,4616.7,813.5,114.24,110.74,114.24,31280.2,12.5,27409.7
2024-03-18 21:00:00,11525.4,4619.2,910.0,95.85,90.9,95.85,30586.4,10.2,26837.7
2024-03-18 22:00:00,9867.4,4618.6,1168.4,77.8,72.82,77.8,27645.2,10.0,25722.2
2024-03-18 23:00:00,9890.1,4619.7,1299.0,70.51,67.56,70.51,25011.2,10.0,23775.4
2024-03-19 00:00:00,9465.5,4619.1,1264.8,69.14,71.13,74.14,23607.0,9.2,22720.2
2024-03-19 01:00:00,9453.2,4619.2,1197.3,65.06,66.06,65.76,22438.0,7.7,22723.4
2024-03-19 02:00:00,9096.2,4619.8,1180.4,58.13,58.5,58.23,21494.6,6.8,22213.4
2024-03-19 03:00:00,8737.4,4619.5,1179.2,56.18,56.18,56.18,21153.8,6.2,21535.2
2024-03-19 04:00:00,8555.0,4618.0,1024.0,53.0,53.0,50.1,21220.8,6.0,21365.5
2024-03-19 05:00:00,8838.5,4616.4,1120.0,58.76,59.0,58.76,21791.2,6.0,22081.5
2024-03-19 06:00:00,9481.8,4615.2,1233.7,76.18,73.17,73.0,23799.7,6.2,23705.1
2024-03-19 07:00:00,10253.9,4615.2,1254.8,101.64,99.6,100.65,25904.2,220.0,24759.0
2024-03-19 08:00:00,9453.9,4615.8,1115.6,95.87,95.87,95.87,26917.2,3126.2,28218.6
2024-03-19 09:00:00,7188.5,4616.8,986.0,58.13,59.63,58.13,26979.5,8534.1,31805.9
2024-03-19 10:00:00,4989.3,4620.2,736.9,37.28,39.98,38.41,26405.8,13012.0,33089.1
2024-03-19 11:00:00,4525.1,4619.6,752.6,35.26,36.92,35.27,25816.3,15028.6,34489.5
2024-03-19 12:00:00,4791.1,4613.2,936.2,35.0,36.5,35.0,26026.5,15831.8,34978.7
2024-03-19 13:00:00,3614.7,4612.6,1384.2,35.0,36.5,34.0,25955.2,15787.4,34406.5
2024-03-19 14:00:00,3634.3,4612.6,2092.4,35.0,36.29,34.0,25719.8,15148.5,34940.5
2024-03-19 15:00:00,4137.1,4613.8,2639.9,35.0,36.5,35.0,25472.8,13610.0,34545.1
2024-03-19 16:00:00,5374.1,4611.7,2913.4,35.54,39.0,37.68,25690.9,10861.5,33835.1
2024-03-19 17:00:00,7681.0,4611.7,2817.8,54.5,54.5,51.5,26423.3,6713.0,32015.2
2024-03-19 18:00:00,9713.3,4609.8,2513.9,76.62,73.63,73.88,27099.4,2473.3,31194.0
2024-03-19 19:00:00,11396.8,4609.8,2263.7,128.96,127.35,129.06,28924.7,381.6,31271.6
2024-03-19 20:00:00,11065.8,4610.3,2171.0,110.0,106.99,108.89,30493.7,131.8,30258.5
2024-03-19 21:00:00,10637.2,4610.9,2668.8,92.01,87.41,85.32,29611.5,12.0,28394.2
2024-03-19 22:00:00,10331.9,4610.8,3137.2,81.75,78.8,77.85,27070.3,12.0,27414.6
2024-03-19 23:00:00,9983.3,4611.2,3699.8,76.1,74.04,73.0,24671.3,11.8,26152.6
2024-03-20 00:00:00,8909.3,4611.2,4300.0,70.0,69.92,64.92,23310.1,11.9,24042.6
2024-03-20 01:00:00,8352.7,4610.6,4459.9,68.57,67.56,61.71,22199.0,12.0,22793.6
2024-03-20 02:00:00,7662.3,4610.3,4611.1,60.78,60.53,54.7,21222.6,12.0,22263.1
2024-03-20 03:00:00,7549.8,4609.8,4665.7,50.53,49.92,40.63,20881.8,12.0,22341.2
2024-03-20 04:00:00,7359.2,4609.2,4682.2,42.84,39.52,35.0,20887.5,12.0,22504.8
2024-03-20 05:00:00,7404.9,4608.6,4955.5,58.0,55.99,48.84,21566.7,12.0,23227.1
2024-03-20 06:00:00,8645.0,4608.1,4848.3,68.0,65.19,65.0,24266.9,12.4,24609.8
2024-03-20 07:00:00,9930.5,4609.2,4531.8,88.38,84.42,83.38,27189.4,265.2,26380.7
2024-03-20 08:00:00,10423.2,4607.9,3893.8,85.25,82.0,82.0,28525.1,2645.7,29815.3
2024-03-20 09:00:00,7703.8,4607.4,3427.8,61.76,61.76,61.0,28129.9,7405.7,30967.5
2024-03-20 10:00:00,6953.5,4606.0,3636.2,35.7,40.0,41.7,27564.3,10370.2,33438.4
2024-03-20 11:00:00,5025.3,4606.4,4042.4,35.0,35.02,32.0,27055.7,11731.4,34479.3
2024-03-20 12:00:00,4326.2,4606.7,4222.2,33.26,33.26,30.0,27361.0,13106.6,34840.9
2024-03-20 13:00:00,3615.9,4605.3,4460.4,27.0,27.0,24.0,27572.3,13642.6,35530.0
2024-03-20 14:00:00,4062.9,4604.1,5281.4,27.28,27.28,27.0,27407.8,12676.2,35630.4
2024-03-20 15:00:00,3616.1,4604.0,5725.2,28.69,28.69,28.59,27199.3,11375.2,34817.2
2024-03-20 16:00:00,5065.8,4603.8,5539.4,34.15,34.15,31.25,27378.5,9161.2,33971.1
2024-03-20 17:00:00,6075.3,4604.8,5555.2,35.43,38.8,45.89,27755.2,6601.1,32260.4
2024-03-20 18:00:00,7625.3,4602.8,5958.5,61.02,61.89,61.6,28136.8,2631.9,30439.8
2024-03-20 19:00:00,9933.4,4603.5,6661.7,97.01,97.01,104.79,29855.3,246.3,31295.3
2024-03-20 20:00:00,10860.5,4603.3,6516.8,100.76,100.76,100.71,31494.6,7.8,31098.6
2024-03-20 21:00:00,10147.7,4602.7,6705.7,79.25,78.25,76.92,30654.4,5.0,29598.3
2024-03-20 22:00:00,9262.4,4601.9,7312.8,68.0,68.0,68.0,27979.8,5.0,29353.0
2024-03-20 23:00:00,8174.3,4602.8,7935.2,50.0,54.01,54.0,25285.8,4.2,27462.5
2024-03-21 00:00:00,7795.5,4602.7,8044.2,35.0,30.0,25.0,23864.1,4.4,26167.4
2024-03-21 01:00:00,6841.8,4601.2,7873.5,34.47,24.38,20.0,22734.8,4.6,25135.7
2024-03-21 02:00:00,6348.5,4601.8,7760.2,33.97,21.15,17.74,22013.2,4.8,24349.8
2024-03-21 03:00:00,6142.2,4601.4,7526.9,34.17,21.15,26.15,21585.4,4.1,24432.0
2024-03-21 04:00:00,5461.6,4602.1,7872.4,34.07,21.15,21.15,21519.4,4.2,24225.4
2024-03-21 05:00:00,5487.7,4600.8,7754.8,35.0,21.15,27.14,22239.5,4.1,24728.5
2024-03-21 06:00:00,7291.8,4601.8,7834.3,35.0,21.62,26.18,24736.8,2.8,26524.1
2024-03-21 07:00:00,8257.9,4600.2,8460.8,55.96,50.96,43.96,27533.3,231.8,27991.4
2024-03-21 08:00:00,8221.1,4600.3,7396.6,45.02,43.02,35.03,28684.0,2397.5,28719.0
2024-03-21 09:00:00,7436.7,4598.4,5830.6,35.0,28.4,22.0,28242.3,5874.8,30849.1
2024-03-21 10:00:00,5471.8,4597.4,5737.8,30.0,21.05,16.34,27620.7,9439.9,31948.9
2024-03-21 11:00:00,4043.8,4597.2,5549.1,17.27,12.27,14.27,27040.8,11812.2,32549.9
2024-03-21 12:00:00,2996.0,4596.8,5810.2,15.99,8.49,11.19,26966.8,13176.9,33728.8
2024-03-21 13:00:00,3268.7,4598.2,5962.8,14.0,4.16,9.0,26987.9,12700.8,34525.9
2024-03-21 14:00:00,3396.0,4595.9,7205.5,10.83,5.8,5.84,27076.1,12350.5,35902.7
2024-03-21 15:00:00,3686.4,4597.3,7555.2,10.61,5.61,7.61,26778.2,11178.2,36076.6
2024-03-21 16:00:00,5004.4,4596.3,7985.1,15.98,11.0,15.98,26912.2,8852.8,34842.0
2024-03-21 17:00:00,6093.0,4596.3,8046.5,26.1,22.75,21.1,27661.0,5579.7,33682.7
2024-03-21 18:00:00,8187.3,4596.4,8096.0,35.0,30.0,31.0,28540.7,2145.1,31738.2
2024-03-21 19:00:00,8781.2,4596.5,8708.8,70.4,65.24,65.24,30676.7,403.4,30845.6
2024-03-21 20:00:00,9445.7,4595.7,9429.3,84.0,79.0,79.0,32167.8,166.0,31292.0
2024-03-21 21:00:00,9321.5,4594.0,9197.5,65.86,60.7,61.0,31290.6,100.6,29772.0
2024-03-21 22:00:00,7454.6,4594.2,8421.6,48.0,47.0,42.45,28416.0,100.7,26835.9
2024-03-21 23:00:00,6202.1,4594.9,7804.1,40.0,40.0,39.0,25755.4,100.1,25031.6
2024-03-22 00:00:00,6834.0,4594.6,7358.4,25.0,19.75,15.5,24504.2,100.9,23999.8
2024-03-22 01:00:00,7056.2,4595.2,6649.0,20.1,14.1,11.26,23360.2,79.8,23172.2
2024-03-22 02:00:00,7024.8,4595.3,6010.6,17.2,10.54,10.51,22414.6,16.0,22371.5
2024-03-22 03:00:00,6934.8,4595.7,5510.8,16.7,8.7,10.51,22170.2,15.5,22217.0
2024-03-22 04:00:00,7212.6,4594.4,5011.5,18.9,10.9,10.51,22058.8,14.3,22111.9
2024-03-22 05:00:00,7696.5,4595.2,4973.6,25.0,18.0,15.0,22623.6,14.3,22990.8
2024-03-22 06:00:00,8144.1,4593.9,5016.3,35.0,25.01,24.0,24998.2,14.8,24313.0
2024-03-22 07:00:00,9910.8,4591.7,4866.4,49.19,64.3,67.39,27709.9,320.8,27156.4
2024-03-22 08:00:00,9240.4,4592.2,4793.0,35.0,30.0,25.5,28659.5,2829.8,28838.8
2024-03-22 09:00:00,8146.8,4592.8,4064.8,20.0,15.0,11.26,28318.7,6893.4,31117.5
2024-03-22 10:00:00,6882.1,4592.9,3517.2,14.5,9.5,9.5,27840.0,9909.6,33375.3
2024-03-22 11:00:00,4653.5,4592.2,3451.8,7.0,2.0,8.0,27245.8,12320.9,33338.3
2024-03-22 12:00:00,3210.3,4590.2,3289.5,3.35,-1.14,3.35,26922.3,13609.5,31811.6
2024-03-22 13:00:00,3275.8,4590.8,3660.5,2.44,-1.0,2.44,27037.1,13692.0,32415.3
2024-03-22 14:00:00,2936.2,4590.1,4175.2,1.1,0.0,2.1,26889.6,13711.1,32362.9
2024-03-22 15:00:00,3479.5,4588.4,4509.3,3.19,0.5,8.19,26605.7,13072.7,32809.9
2024-03-22 16:00:00,4368.6,4588.8,4805.8,3.35,3.35,8.35,26697.7,11104.8,33083.7
2024-03-22 17:00:00,6304.2,4589.3,5018.8,14.7,26.12,20.13,27354.6,7154.3,31311.7
2024-03-22 18:00:00,9163.3,4590.4,5283.5,35.0,30.0,26.25,28201.0,2436.0,29912.4
2024-03-22 19:00:00,11265.0,4590.0,5725.1,57.3,53.18,61.1,29866.0,183.9,32143.9
2024-03-22 20:00:00,10673.2,4590.4,6607.8,53.92,49.8,53.92,30719.2,22.3,30242.0
2024-03-22 21:00:00,9224.8,4589.5,7931.6,35.0,33.0,29.0,29757.9,23.0,28300.0
2024-03-22 22:00:00,8123.3,4588.5,9437.9,29.16,24.0,20.66,27183.6,23.0,28429.2
2024-03-22 23:00:00,6009.7,4588.2,10415.5,15.6,11.7,11.7,24874.8,22.0,27850.7
2024-03-23 00:00:00,6182.2,4588.4,11232.2,3.2,0.88,3.2,23413.9,15.0,28121.9
2024-03-23 01:00:00,5559.4,4587.2,11636.2,3.03,-1.21,0.0,22095.2,15.0,27666.4
2024-03-23 02:00:00,5599.3,4589.2,10693.8,0.9,-2.0,-0.01,21028.5,15.0,27104.2
2024-03-23 03:00:00,4935.9,4586.3,10412.6,2.71,-1.36,0.0,20412.8,15.0,26064.6
2024-03-23 04:00:00,4306.3,4587.1,10472.9,2.05,-2.0,0.0,20114.9,15.0,25574.0
2024-03-23 05:00:00,3911.9,4585.2,10585.1,2.0,-2.0,0.0,19924.5,15.0,25595.4
2024-03-23 06:00:00,3914.5,4586.4,10722.8,2.1,-2.0,-0.1,20370.4,15.5,25942.6
2024-03-23 07:00:00,3425.6,4586.5,10894.5,2.3,-2.0,-2.0,20872.2,280.3,25277.4
2024-03-23 08:00:00,3025.6,4586.8,10931.5,0.43,-2.0,0.43,22098.2,2369.3,26960.2
2024-03-23 09:00:00,2528.7,4585.2,10853.0,0.0,-2.0,0.0,23398.4,5592.8,30320.6
2024-03-23 10:00:00,1648.1,4585.6,10349.5,0.0,-2.0,-0.01,23779.2,8208.3,31397.3
2024-03-23 11:00:00,1142.9,4584.9,8082.5,0.0,-3.0,-2.0,23026.2,9893.2,29432.2
2024-03-23 12:00:00,939.4,4585.4,6202.4,0.0,-3.0,-2.0,22729.2,10298.2,27484.7
2024-03-23 13:00:00,907.1,4586.3,5473.7,0.0,-3.0,-2.0,22765.7,10521.9,26946.1
2024-03-23 14:00:00,931.9,4586.1,5750.7,0.0,-4.0,-2.0,22443.4,9951.6,27137.1
2024-03-23 15:00:00,1250.8,4585.3,6654.3,0.0,-4.0,-2.0,21659.2,9609.7,28065.5
2024-03-23 16:00:00,2286.8,4582.9,8110.3,0.0,-3.0,-2.0,21829.8,8177.6,29597.5
2024-03-23 17:00:00,3475.0,4582.3,9260.4,0.43,-2.0,0.0,22582.1,5962.7,29912.0
2024-03-23 18:00:00,4687.5,4580.8,10159.1,3.19,3.17,3.2,23624.2,2355.8,28897.9
2024-03-23 19:00:00,6649.4,4581.0,11573.1,3.2,3.2,4.88,25420.3,253.8,30055.7
2024-03-23 20:00:00,6751.7,4579.1,12084.9,9.01,8.96,8.03,26790.8,45.6,29717.3
2024-03-23 21:00:00,6492.4,4579.8,12184.9,7.18,7.18,7.18,26549.3,41.4,28794.7
2024-03-23 22:00:00,6071.5,4578.9,11333.8,3.2,2.2,3.2,24598.5,41.0,27809.7
2024-03-23 23:00:00,5370.2,4580.8,10081.6,3.2,2.7,3.2,22812.9,22.6,25501.6
2024-03-24 00:00:00,5852.2,4581.2,9403.7,0.16,-3.0,-1.0,21250.6,16.4,25785.1
2024-03-24 01:00:00,5137.6,4580.8,8731.8,0.0,-3.0,-3.5,19941.0,16.3,23981.0
2024-03-24 02:00:00,4197.1,4581.4,8658.3,0.0,-3.0,-5.05,18930.1,16.0,23219.7
2024-03-24 03:00:00,3915.9,4583.0,8441.8,0.0,-3.0,-4.81,18418.0,16.0,22454.1
2024-03-24 04:00:00,3567.4,4581.2,7999.8,0.0,-3.0,-4.25,18091.1,16.0,21408.7
2024-03-24 05:00:00,3547.2,4578.6,8501.1,0.0,-3.0,-5.15,18187.1,15.2,22330.4
2024-03-24 06:00:00,3229.6,4579.4,8929.3,0.01,-3.0,-4.5,18464.9,14.3,22266.4
2024-03-24 07:00:00,3377.7,4579.8,9073.0,0.1,-3.0,-5.69,18480.7,346.4,22185.1
2024-03-24 08:00:00,2993.2,4579.2,7267.1,0.0,-3.0,-6.0,19441.7,2325.2,22575.1
2024-03-24 09:00:00,2578.3,4578.9,7077.8,0.0,-3.0,-6.0,20595.7,4941.8,26203.2
2024-03-24 10:00:00,1671.8,4579.3,6597.0,0.0,-3.0,-6.0,21270.7,6478.9,25796.5
2024-03-24 11:00:00,1620.9,4580.2,6245.2,0.0,-3.0,-6.0,21295.5,8122.7,26782.6
2024-03-24 12:00:00,1562.9,4579.2,5227.6,0.0,-3.0,-6.0,21243.2,9163.6,25832.0
2024-03-24 13:00:00,1541.1,4576.5,4515.4,0.0,-3.0,-6.0,21574.9,9130.8,25097.8
2024-03-24 14:00:00,1809.5,4621.6,5002.0,0.0,-3.0,-6.0,21666.3,8238.2,25164.0
2024-03-24 15:00:00,2247.5,4648.5,5162.9,0.0,-3.0,-6.0,20812.2,7190.9,25529.6
2024-03-24 16:00:00,3047.0,4677.3,6642.1,0.0,-3.0,-5.9,20883.4,6093.2,28899.9
2024-03-24 17:00:00,4058.0,4679.8,8084.2,0.43,-1.02,-1.99,21657.8,4103.8,28755.4
2024-03-24 18:00:00,5610.4,4682.1,8660.3,3.2,0.0,3.2,22852.4,1532.6,27363.4
2024-03-24 19:00:00,7629.2,4685.2,8708.7,16.7,10.0,16.7,24710.2,139.0,27380.8
2024-03-24 20:00:00,7643.5,4683.6,8954.3,35.0,16.91,17.5,26555.2,17.6,27363.9
2024-03-24 21:00:00,7495.8,4681.6,8946.2,35.0,32.5,35.0,26580.7,16.3,27093.8
2024-03-24 22:00:00,6853.8,4681.0,8336.2,35.0,22.75,25.0,25076.1,17.0,25595.6
2024-03-24 23:00:00,6524.8,4681.9,7233.5,35.0,17.75,19.39,23371.6,16.2,23788.4
2024-03-25 00:00:00,6868.1,4696.3,6495.7,35.0,20.0,23.0,21956.5,16.6,23650.8
2024-03-25 01:00:00,7050.2,4726.2,5900.2,30.0,15.0,18.95,20740.7,16.0,23057.5
2024-03-25 02:00:00,7165.2,4756.6,5041.0,28.26,13.26,16.6,20094.1,16.0,22114.4
2024-03-25 03:00:00,7085.7,4785.7,4638.3,30.5,15.5,15.5,19837.2,16.0,21958.4
2024-03-25 04:00:00,6979.2,4814.7,4592.2,28.35,13.35,14.0,19887.2,16.0,21868.3
2024-03-25 05:00:00,6643.4,4843.8,5050.2,34.47,19.47,19.47,20602.8,16.0,22404.8
2024-03-25 06:00:00,7829.2,4876.8,5486.0,35.0,20.0,20.1,23193.1,16.5,24607.6
2024-03-25 07:00:00,8629.6,4910.6,5939.3,75.75,65.75,57.75,25610.2,112.0,25478.1
2024-03-25 08:00:00,9339.2,4935.5,6184.2,59.0,55.0,49.0,27665.3,847.2,27152.2
2024-03-25 09:00:00,9195.8,4943.9,7022.4,35.0,35.0,27.62,29068.2,2128.2,29475.3
2024-03-25 10:00:00,8713.4,4948.8,7453.2,20.0,16.75,15.82,29536.1,3232.3,30733.3
2024-03-25 11:00:00,7219.9,4948.8,8210.8,13.3,9.7,13.3,29773.8,4763.8,30933.6
2024-03-25 12:00:00,6124.6,4942.6,8909.4,12.21,2.79,8.21,29952.7,6342.0,31102.1
2024-03-25 13:00:00,5260.5,4942.6,9580.2,4.0,0.0,4.0,30306.2,7060.4,31385.0
2024-03-25 14:00:00,5572.1,4944.5,10177.1,3.2,1.21,3.2,30128.0,6675.8,32630.7
2024-03-25 15:00:00,4706.9,4916.7,10340.3,2.1,0.03,3.2,29450.7,6405.8,32573.6
2024-03-25 16:00:00,3572.1,4872.6,10810.2,3.12,1.05,3.2,28914.4,6169.9,32407.3
2024-03-25 17:00:00,3915.2,4845.2,11143.0,3.2,3.2,6.0,28765.0,4412.0,31946.4
2024-03-25 18:00:00,5473.8,4819.2,10589.2,3.2,4.2,12.1,28750.5,1924.8,31059.1
2024-03-25 19:00:00,8145.2,4797.1,10401.2,20.02,10.5,15.58,30240.7,248.8,31537.4
2024-03-25 20:00:00,9162.5,4811.2,10327.7,35.0,33.0,31.05,31569.2,67.2,31968.8
2024-03-25 21:00:00,9372.2,4837.5,9302.3,29.11,15.11,20.11,30787.7,66.0,30576.2
2024-03-25 22:00:00,10018.8,4868.0,8530.0,17.2,9.7,15.58,28182.9,66.0,30596.2
2024-03-25 23:00:00,9351.2,4895.8,8098.6,12.9,8.0,14.0,25707.2,66.0,29100.8
2024-03-26 00:00:00,8853.4,4927.2,8526.7,3.2,2.77,3.2,24145.3,65.5,27906.1
2024-03-26 01:00:00,8091.2,4938.2,8984.7,3.19,3.03,3.2,22859.2,65.7,27415.8
2024-03-26 02:00:00,7501.8,4939.7,8998.1,1.54,0.6,3.2,21882.1,65.2,27097.4
2024-03-26 03:00:00,7157.2,4962.5,9509.6,1.0,0.01,3.2,21478.5,65.3,27424.7
2024-03-26 04:00:00,6489.9,4970.5,9744.2,0.98,-0.02,3.01,21463.9,65.2,27193.0
2024-03-26 05:00:00,6057.7,4967.5,10500.2,0.98,0.98,3.2,22037.2,65.5,27845.8
2024-03-26 06:00:00,6122.4,4966.3,11172.8,3.2,3.05,3.2,24203.3,66.0,27986.0
2024-03-26 07:00:00,7281.7,4969.2,10853.5,4.0,4.0,4.01,26550.6,345.9,29620.8
2024-03-26 08:00:00,7014.8,4969.8,10016.5,3.2,3.19,3.2,28302.2,3475.2,31831.9
2024-03-26 09:00:00,5031.0,4966.1,9999.2,1.2,0.6,3.2,29003.8,7870.0,34584.0
2024-03-26 10:00:00,3922.2,4973.6,8902.6,0.2,0.2,0.43,28866.7,10483.7,34768.4
2024-03-26 11:00:00,4028.6,4973.9,9572.3,0.0,-1.1,0.0,28771.4,11127.1,37026.3
2024-03-26 12:00:00,3542.6,4973.0,10070.2,0.0,-2.0,0.0,28962.2,11284.2,37699.8
2024-03-26 13:00:00,3370.2,4972.2,10540.6,0.0,-2.0,-0.01,29341.8,11219.1,37425.8
2024-03-26 14:00:00,3070.4,4971.1,11426.4,0.0,-2.0,-0.01,28897.2,11055.6,37969.8
2024-03-26 15:00:00,3066.8,4970.9,11022.3,0.0,-2.0,-0.01,28162.5,10436.3,36477.4
2024-03-26 16:00:00,2931.8,4971.7,12298.0,0.0,-2.0,0.0,28091.8,8696.7,35812.5
2024-03-26 17:00:00,3236.0,4976.7,12743.2,0.55,0.1,3.0,28696.4,6033.5,33736.0
2024-03-26 18:00:00,5570.1,4984.3,11835.3,2.0,1.1,3.01,29357.5,2163.1,32624.6
2024-03-26 19:00:00,8723.4,4990.7,11987.8,5.0,4.01,5.0,31341.1,251.9,33903.6
2024-03-26 20:00:00,10252.7,4986.8,12299.9,14.0,12.0,12.99,33029.4,50.8,35095.4
2024-03-26 21:00:00,9981.6,4986.4,11810.3,7.5,5.55,7.01,32246.5,50.0,34614.7
2024-03-26 22:00:00,9396.9,4988.7,10931.0,3.2,1.0,3.2,29606.3,50.0,32333.7
2024-03-26 23:00:00,8225.1,4986.8,11215.5,1.69,0.06,3.2,26973.7,50.0,30482.3
2024-03-27 00:00:00,5704.6,4988.9,12436.3,3.2,3.01,3.05,25024.1,49.8,27972.5
2024-03-27 01:00:00,3981.1,4986.4,12707.3,0.57,0.01,3.01,23467.2,49.2,26431.2
2024-03-27 02:00:00,3488.8,4986.3,12432.3,0.01,-1.24,1.68,22189.4,49.4,25685.2
2024-03-27 03:00:00,3359.6,4999.0,12830.2,0.0,-2.0,0.0,21644.8,49.3,25925.6
2024-03-27 04:00:00,3238.2,5030.3,12509.2,0.0,-2.0,0.0,21441.8,49.4,25583.9
2024-03-27 05:00:00,3288.2,5058.5,12925.4,0.0,-2.0,0.0,22107.0,49.3,26374.6
2024-03-27 06:00:00,3568.2,5086.0,13114.0,0.1,0.0,2.51,24357.1,50.7,27307.2
2024-03-27 07:00:00,4305.0,5117.2,13861.2,0.54,2.01,3.2,26708.8,465.3,29873.8
2024-03-27 08:00:00,4503.6,5148.7,13615.8,0.43,1.68,3.2,28234.8,2270.7,31793.6
