Datetime_hour,MD,Demanda,Gen.Eolica,Gen.Fotovoltaica,MD_lag_24,MD_lag_48,MD_lag_1week,IDA1_lag_24,IDA2_lag_24,Hour,Month,Day_of_week,FTB,FTS,Precio_Gas,Precio_CO2_lag48
2024-07-15 15:00:00,7.48,31437.3,9030.5,16507.2,-0.95,0.0,35.0,-0.96,-0.76,15,7,0,77.150,54.640,31.38,67.92
2024-07-15 16:00:00,5.99,31334.5,9401.3,15990.0,-0.95,0.0,35.0,-2.95,-0.95,16,7,0,77.150,54.640,31.38,67.92
2024-07-15 17:00:00,14.0,31798.3,9578.3,15017.6,0.0,0.9,41.99,-0.15,0.44,17,7,0,77.150,54.640,31.38,67.92
2024-07-15 18:00:00,40.0,32054.8,9608.0,13353.7,9.79,30.51,44.88,9.79,31.63,18,7,0,77.150,54.640,31.38,67.92
2024-07-15 19:00:00,60.0,32680.8,9474.8,10155.0,44.81,49.38,81.0,49.81,61.59,19,7,0,77.150,54.640,31.38,67.92
2024-07-15 20:00:00,80.0,33051.5,9168.8,4663.1,74.57,75.45,103.21,76.49,84.58,20,7,0,77.150,54.640,31.38,67.92
2024-07-15 21:00:00,108.78,32975.8,8923.8,645.2,99.31,97.81,115.15,94.71,100.2,21,7,0,77.150,54.640,31.38,67.92
2024-07-15 22:00:00,109.37,31719.8,8745.3,1.3,109.91,107.48,109.0,105.09,110.7,22,7,0,77.150,54.640,31.38,67.92
2024-07-15 23:00:00,94.7,29282.0,8456.3,0.0,97.89,100.16,98.01,92.89,95.28,23,7,0,77.150,54.640,31.38,67.92
2024-07-16 00:00:00,105.48,27609.5,7966.5,0.0,89.61,107.51,95.92,89.01,87.6,0,7,1,78.580,55.270,31.73,67.92
2024-07-16 01:00:00,97.15,25967.0,7459.0,0.0,75.0,99.22,72.25,70.0,61.62,1,7,1,78.580,55.270,31.73,67.92
2024-07-16 02:00:00,97.15,24723.3,6858.0,0.0,60.31,97.94,77.0,56.48,55.02,2,7,1,78.580,55.270,31.73,67.92
2024-07-16 03:00:00,97.0,24140.5,6233.0,0.0,60.31,96.71,73.22,55.31,50.08,3,7,1,78.580,55.270,31.73,67.92
2024-07-16 04:00:00,97.15,23858.5,5572.5,0.0,59.79,96.71,66.71,56.29,48.3,4,7,1,78.580,55.270,31.73,67.92
2024-07-16 05:00:00,100.1,24217.0,4890.3,0.0,59.92,95.41,65.5,52.41,48.77,5,7,1,78.580,55.270,31.73,67.92
2024-07-16 06:00:00,98.7,26226.8,4312.8,27.0,66.56,96.8,80.0,61.56,57.97,6,7,1,78.580,55.270,31.73,67.92
2024-07-16 07:00:00,108.0,28207.5,3621.0,1260.0,89.87,86.32,101.51,82.22,76.38,7,7,1,78.580,55.270,31.73,67.92
2024-07-16 08:00:00,98.45,29632.8,2893.5,6488.8,82.15,46.0,88.33,80.15,77.95,8,7,1,78.580,55.270,31.73,67.92
2024-07-16 09:00:00,86.75,30502.0,2233.8,12415.2,62.01,0.44,70.8,57.11,53.37,9,7,1,78.580,55.270,31.73,67.92
2024-07-16 10:00:00,73.28,30816.0,1729.8,15439.5,39.49,-0.01,46.63,42.49,37.89,10,7,1,78.580,55.270,31.73,67.92
2024-07-16 11:00:00,61.59,31162.0,1461.5,16830.6,15.84,-0.62,42.49,20.09,12.85,11,7,1,78.580,55.270,31.73,67.92
2024-07-16 12:00:00,61.38,31258.5,1376.3,17592.5,6.06,-0.8,33.76,9.31,11.56,12,7,1,78.580,55.270,31.73,67.92
2024-07-16 13:00:00,61.38,31736.3,1428.5,17811.7,3.74,-0.62,22.98,6.99,4.97,13,7,1,78.580,55.270,31.73,67.92
2024-07-16 14:00:00,60.31,31718.0,1598.5,17725.4,3.9,-0.62,8.3,7.15,6.0,14,7,1,78.580,55.270,31.73,67.92
2024-07-16 15:00:00,59.92,31374.8,1935.3,17386.8,7.48,-0.95,15.59,10.73,4.57,15,7,1,78.580,55.270,31.73,67.92
2024-07-16 16:00:00,59.79,31380.5,2446.0,16903.5,5.99,-0.95,29.39,10.49,6.52,16,7,1,78.580,55.270,31.73,67.92
2024-07-16 17:00:00,60.18,32076.0,3134.5,15935.3,14.0,0.0,48.8,18.25,16.33,17,7,1,78.580,55.270,31.73,67.92
2024-07-16 18:00:00,67.77,32478.0,3980.3,14315.0,40.0,9.79,60.7,47.35,49.63,18,7,1,78.580,55.270,31.73,67.92
2024-07-16 19:00:00,94.5,33147.3,4939.8,10726.7,60.0,44.81,84.77,57.01,68.61,19,7,1,78.580,55.270,31.73,67.92
2024-07-16 20:00:00,109.11,33447.8,5840.5,4752.0,80.0,74.57,106.18,80.0,92.0,20,7,1,78.580,55.270,31.73,67.92
2024-07-16 21:00:00,125.02,32973.5,6724.8,692.6,108.78,99.31,120.09,105.7,99.23,21,7,1,78.580,55.270,31.73,67.92
2024-07-16 22:00:00,115.0,31534.5,7382.8,2.4,109.37,109.91,141.94,106.88,95.0,22,7,1,78.580,55.270,31.73,67.92
2024-07-16 23:00:00,98.7,29582.8,7506.0,0.0,94.7,97.89,116.38,90.7,88.56,23,7,1,78.580,55.270,31.73,67.92
2024-07-17 00:00:00,101.78,28072.8,7177.5,0.0,105.48,89.61,107.94,103.48,105.14,0,7,2,70.380,44.120,31.48,66.45
2024-07-17 01:00:00,96.02,26350.0,6668.0,0.0,97.15,75.0,106.81,93.37,94.15,1,7,2,70.380,44.120,31.48,66.45
2024-07-17 02:00:00,92.23,25155.8,5918.5,0.0,97.15,60.31,104.22,92.29,94.56,2,7,2,70.380,44.120,31.48,66.45
2024-07-17 03:00:00,94.95,24562.5,5023.0,0.0,97.0,60.31,102.61,91.11,93.66,3,7,2,70.380,44.120,31.48,66.45
2024-07-17 04:00:00,96.25,24258.3,4282.5,0.0,97.15,59.79,101.92,94.2,96.07,4,7,2,70.380,44.120,31.48,66.45
2024-07-17 05:00:00,96.25,24535.5,3841.0,0.0,100.1,59.92,104.22,97.32,96.66,5,7,2,70.380,44.120,31.48,66.45
2024-07-17 06:00:00,107.0,26507.0,3472.0,20.9,98.7,66.56,101.5,96.2,98.7,6,7,2,70.380,44.120,31.48,66.45
2024-07-17 07:00:00,113.22,28512.3,3074.8,1082.8,108.0,89.87,108.43,109.1,118.1,7,7,2,70.380,44.120,31.48,66.45
2024-07-17 08:00:00,105.7,29904.8,2530.3,6014.6,98.45,82.15,101.92,95.45,100.0,8,7,2,70.380,44.120,31.48,66.45
2024-07-17 09:00:00,97.55,30780.3,2090.5,11719.9,86.75,62.01,94.99,77.4,84.01,9,7,2,70.380,44.120,31.48,66.45
2024-07-17 10:00:00,93.65,31126.5,1905.0,14680.6,73.28,39.49,65.0,59.26,75.28,10,7,2,70.380,44.120,31.48,66.45
2024-07-17 11:00:00,75.0,31417.0,2184.0,16193.3,61.59,15.84,57.75,64.99,95.45,11,7,2,70.380,44.120,31.48,66.45
2024-07-17 12:00:00,71.38,31851.5,2656.3,17115.0,61.38,6.06,57.21,64.99,77.95,12,7,2,70.380,44.120,31.48,66.45
2024-07-17 13:00:00,70.18,32306.3,3183.8,17455.2,61.38,3.74,51.1,64.99,92.97,13,7,2,70.380,44.120,31.48,66.45
2024-07-17 14:00:00,70.0,32296.3,3612.0,17490.3,60.31,3.9,50.77,64.99,85.64,14,7,2,70.380,44.120,31.48,66.45
2024-07-17 15:00:00,69.79,31951.3,3993.3,17222.8,59.92,7.48,45.06,62.92,92.11,15,7,2,70.380,44.120,31.48,66.45
2024-07-17 16:00:00,69.66,31932.3,4425.0,16697.7,59.79,5.99,45.06,62.81,89.79,16,7,2,70.380,44.120,31.48,66.45
2024-07-17 17:00:00,70.18,32366.3,4782.3,15753.1,60.18,14.0,52.5,64.99,90.02,17,7,2,70.380,44.120,31.48,66.45
2024-07-17 18:00:00,87.69,32830.3,5058.3,13968.0,67.77,40.0,75.0,69.77,95.95,18,7,2,70.380,44.120,31.48,66.45
2024-07-17 19:00:00,104.63,33370.0,5337.0,10342.3,94.5,60.0,99.58,94.5,92.5,19,7,2,70.380,44.120,31.48,66.45
2024-07-17 20:00:00,115.75,33677.0,5425.8,4460.9,109.11,80.0,105.0,109.28,107.0,20,7,2,70.380,44.120,31.48,66.45
2024-07-17 21:00:00,125.26,33346.5,5318.8,599.1,125.02,108.78,120.18,124.02,118.63,21,7,2,70.380,44.120,31.48,66.45
2024-07-17 22:00:00,127.0,32046.8,5039.0,0.0,115.0,109.37,131.98,114.0,115.0,22,7,2,70.380,44.120,31.48,66.45
2024-07-17 23:00:00,115.01,29660.3,4956.3,0.0,98.7,94.7,111.87,97.7,98.0,23,7,2,70.380,44.120,31.48,66.45
2024-07-18 00:00:00,108.13,28146.8,4929.0,0.0,101.78,105.48,105.0,98.53,101.78,0,7,3,78.810,56.000,31.68,66.81
2024-07-18 01:00:00,100.5,26518.8,4684.5,0.0,96.02,97.15,101.78,93.43,95.3,1,7,3,78.810,56.000,31.68,66.81
2024-07-18 02:00:00,96.37,25349.0,4263.3,0.0,92.23,97.15,101.74,89.64,90.0,2,7,3,78.810,56.000,31.68,66.81
2024-07-18 03:00:00,96.08,24695.3,3788.5,0.0,94.95,97.0,100.0,92.95,87.35,3,7,3,78.810,56.000,31.68,66.81
2024-07-18 04:00:00,96.18,24327.5,3224.0,0.0,96.25,97.15,99.5,94.38,85.35,4,7,3,78.810,56.000,31.68,66.81
2024-07-18 05:00:00,97.48,24641.5,2769.5,0.0,96.25,100.1,99.92,96.25,90.25,5,7,3,78.810,56.000,31.68,66.81
2024-07-18 06:00:00,107.31,26546.5,2398.8,29.8,107.0,98.7,100.0,107.2,87.35,6,7,3,78.810,56.000,31.68,66.81
2024-07-18 07:00:00,111.94,28539.0,2048.8,1136.5,113.22,108.0,107.34,114.35,98.9,7,7,3,78.810,56.000,31.68,66.81
2024-07-18 08:00:00,107.21,29934.8,1628.0,5973.2,105.7,98.45,100.96,109.63,108.7,8,7,3,78.810,56.000,31.68,66.81
2024-07-18 09:00:00,93.58,30813.0,1283.8,11480.4,97.55,86.75,90.69,95.3,84.75,9,7,3,78.810,56.000,31.68,66.81
2024-07-18 10:00:00,94.0,31333.0,1155.3,14559.5,93.65,73.28,81.0,87.88,72.51,10,7,3,78.810,56.000,31.68,66.81
2024-07-18 11:00:00,90.98,31682.5,1333.8,15803.9,75.0,61.59,68.49,75.0,75.38,11,7,3,78.810,56.000,31.68,66.81
2024-07-18 12:00:00,86.38,32294.5,1692.0,16720.5,71.38,61.38,60.0,74.98,72.63,12,7,3,78.810,56.000,31.68,66.81
2024-07-18 13:00:00,84.61,32859.8,2098.3,16795.7,70.18,61.38,54.19,74.31,76.86,13,7,3,78.810,56.000,31.68,66.81
2024-07-18 14:00:00,83.0,32852.8,2492.5,16356.0,70.0,60.31,52.0,74.31,71.25,14,7,3,78.810,56.000,31.68,66.81
2024-07-18 15:00:00,79.21,32569.3,2942.8,16062.0,69.79,59.92,50.98,73.23,69.79,15,7,3,78.810,56.000,31.68,66.81
2024-07-18 16:00:00,80.0,32607.8,3411.5,15695.2,69.66,59.79,55.99,73.16,69.66,16,7,3,78.810,56.000,31.68,66.81
2024-07-18 17:00:00,90.0,33072.3,3807.3,14266.1,70.18,60.18,57.61,74.18,70.18,17,7,3,78.810,56.000,31.68,66.81
2024-07-18 18:00:00,102.85,33437.3,4170.8,12264.9,87.69,67.77,61.49,85.0,89.69,18,7,3,78.810,56.000,31.68,66.81
2024-07-18 19:00:00,121.22,34088.5,4585.0,8513.0,104.63,94.5,84.19,100.07,106.99,19,7,3,78.810,56.000,31.68,66.81
2024-07-18 20:00:00,130.05,34239.5,4969.0,3800.1,115.75,109.11,101.78,115.75,130.75,20,7,3,78.810,56.000,31.68,66.81
2024-07-18 21:00:00,138.23,33842.3,5213.0,482.3,125.26,125.02,109.55,126.25,137.79,21,7,3,78.810,56.000,31.68,66.81
2024-07-18 22:00:00,124.24,32617.0,5210.5,0.0,127.0,115.0,111.39,129.54,140.0,22,7,3,78.810,56.000,31.68,66.81
2024-07-18 23:00:00,113.22,30302.5,5032.3,0.0,115.01,98.7,97.15,118.5,122.01,23,7,3,78.810,56.000,31.68,66.81
2024-07-19 00:00:00,108.49,29267.5,4128.5,0.0,108.13,101.78,85.0,109.12,116.39,0,7,4,82.670,62.530,32.44,65.38
2024-07-19 01:00:00,106.37,27552.3,3524.5,0.0,100.5,96.02,71.32,100.51,104.7,1,7,4,82.670,62.530,32.44,65.38
2024-07-19 02:00:00,103.99,26220.0,2916.5,0.0,96.37,92.23,74.44,96.35,95.99,2,7,4,82.670,62.530,32.44,65.38
2024-07-19 03:00:00,103.98,25541.3,2326.0,0.0,96.08,94.95,62.7,96.08,94.0,3,7,4,82.670,62.530,32.44,65.38
2024-07-19 04:00:00,103.98,25089.8,1830.3,0.0,96.18,96.25,56.5,96.18,94.0,4,7,4,82.670,62.530,32.44,65.38
2024-07-19 05:00:00,105.87,25343.8,1440.8,0.0,97.48,96.25,60.3,97.49,107.48,5,7,4,82.670,62.530,32.44,65.38
2024-07-19 06:00:00,109.8,27210.0,1183.3,17.6,107.31,107.0,70.0,109.31,122.56,6,7,4,82.670,62.530,32.44,65.38
2024-07-19 07:00:00,116.22,29170.3,985.8,1017.8,111.94,113.22,75.6,111.95,116.39,7,7,4,82.670,62.530,32.44,65.38
2024-07-19 08:00:00,108.85,30615.8,818.3,5788.2,107.21,105.7,73.72,107.21,117.21,8,7,4,82.670,62.530,32.44,65.38
2024-07-19 09:00:00,101.0,31869.0,664.0,11840.2,93.58,97.55,49.0,89.59,103.58,9,7,4,82.670,62.530,32.44,65.38
2024-07-19 10:00:00,95.46,32523.3,589.8,15228.8,94.0,93.65,41.75,87.0,91.0,10,7,4,82.670,62.530,32.44,65.38
2024-07-19 11:00:00,83.8,33136.0,725.8,16721.0,90.98,75.0,41.36,80.0,85.98,11,7,4,82.670,62.530,32.44,65.38
2024-07-19 12:00:00,80.35,33651.3,1139.5,17582.5,86.38,71.38,41.49,80.24,84.65,12,7,4,82.670,62.530,32.44,65.38
2024-07-19 13:00:00,78.59,34162.8,1767.8,17741.6,84.61,70.18,41.49,80.0,81.59,13,7,4,82.670,62.530,32.44,65.38
2024-07-19 14:00:00,77.92,34030.0,2463.8,17408.0,83.0,70.0,41.1,80.0,80.9,14,7,4,82.670,62.530,32.44,65.38
2024-07-19 15:00:00,75.0,33543.5,3152.5,17053.4,79.21,69.79,36.03,78.51,79.21,15,7,4,82.670,62.530,32.44,65.38
2024-07-19 16:00:00,68.72,33382.5,3728.8,16512.0,80.0,69.66,24.45,79.0,80.0,16,7,4,82.670,62.530,32.44,65.38
2024-07-19 17:00:00,78.05,33728.5,4147.0,15753.6,90.0,70.18,38.36,84.24,83.5,17,7,4,82.670,62.530,32.44,65.38
2024-07-19 18:00:00,85.06,33982.5,4514.3,13909.6,102.85,87.69,41.49,97.71,96.07,18,7,4,82.670,62.530,32.44,65.38
2024-07-19 19:00:00,98.1,34301.0,4750.5,10394.2,121.22,104.63,52.2,114.22,119.2,19,7,4,82.670,62.530,32.44,65.38
2024-07-19 20:00:00,111.9,33958.0,4802.8,4318.5,130.05,115.75,75.58,127.77,130.35,20,7,4,82.670,62.530,32.44,65.38
2024-07-19 21:00:00,121.22,33421.5,4867.8,541.7,138.23,125.26,89.93,134.23,133.0,21,7,4,82.670,62.530,32.44,65.38
2024-07-19 22:00:00,114.94,32512.0,5133.0,0.0,124.24,127.0,87.0,122.24,122.24,22,7,4,82.670,62.530,32.44,65.38
2024-07-19 23:00:00,109.11,30554.8,5471.0,0.0,113.22,115.01,79.97,111.96,111.9,23,7,4,82.670,62.530,32.44,65.38
2024-07-20 00:00:00,101.7,28366.5,4870.0,0.0,108.49,108.13,90.22,108.49,108.29,0,7,5,79.000,54.630,32.16,65.29
2024-07-20 01:00:00,98.65,26729.3,4747.8,0.0,106.37,100.5,86.11,106.0,99.98,1,7,5,79.000,54.630,32.16,65.29
2024-07-20 02:00:00,101.01,25379.3,4471.0,0.0,103.99,96.37,75.9,103.87,90.0,2,7,5,79.000,54.630,32.16,65.29
2024-07-20 03:00:00,98.65,24505.8,4062.8,0.0,103.98,96.08,75.59,102.58,94.35,3,7,5,79.000,54.630,32.16,65.29
2024-07-20 04:00:00,96.86,23853.5,4001.8,0.0,103.98,96.18,79.0,102.58,98.78,4,7,5,79.000,54.630,32.16,65.29
2024-07-20 05:00:00,96.05,23423.5,3808.3,0.0,105.87,97.48,83.61,104.46,99.98,5,7,5,79.000,54.630,32.16,65.29
2024-07-20 06:00:00,94.75,23576.3,3958.0,14.7,109.8,107.31,86.22,106.8,107.14,6,7,5,79.000,54.630,32.16,65.29
2024-07-20 07:00:00,92.9,23700.0,3947.8,1078.2,116.22,111.94,86.46,116.37,121.35,7,7,5,79.000,54.630,32.16,65.29
2024-07-20 08:00:00,67.74,24412.5,3672.5,6035.2,108.85,107.21,50.01,109.0,109.14,8,7,5,79.000,54.630,32.16,65.29
2024-07-20 09:00:00,50.0,25960.3,3590.5,12040.6,101.0,93.58,43.99,101.0,108.1,9,7,5,79.000,54.630,32.16,65.29
2024-07-20 10:00:00,9.96,27249.3,3892.8,15181.2,95.46,94.0,10.0,94.46,95.06,10,7,5,79.000,54.630,32.16,65.29
2024-07-20 11:00:00,1.57,27695.3,4727.3,16487.6,83.8,90.98,3.32,80.11,82.7,11,7,5,79.000,54.630,32.16,65.29
2024-07-20 12:00:00,0.44,28075.5,5816.0,17144.4,80.35,86.38,0.44,78.71,80.35,12,7,5,79.000,54.630,32.16,65.29
2024-07-20 13:00:00,0.0,28704.8,6949.0,17343.2,78.59,84.61,0.44,78.59,80.59,13,7,5,79.000,54.630,32.16,65.29
2024-07-20 14:00:00,-0.01,28766.8,7916.8,17114.7,77.92,83.0,0.0,78.5,82.92,14,7,5,79.000,54.630,32.16,65.29
2024-07-20 15:00:00,0.0,28245.3,8692.5,16832.6,75.0,79.21,0.0,75.0,79.25,15,7,5,79.000,54.630,32.16,65.29
2024-07-20 16:00:00,0.0,27753.8,9338.3,16253.1,68.72,80.0,0.0,68.88,70.72,16,7,5,79.000,54.630,32.16,65.29
2024-07-20 17:00:00,0.0,27971.8,9823.0,15360.1,78.05,90.0,0.9,78.05,80.05,17,7,5,79.000,54.630,32.16,65.29
2024-07-20 18:00:00,1.9,28521.0,10183.8,13663.2,85.06,102.85,30.51,83.06,85.96,18,7,5,79.000,54.630,32.16,65.29
2024-07-20 19:00:00,6.15,29179.5,10444.5,9902.0,98.1,121.22,49.38,103.1,105.06,19,7,5,79.000,54.630,32.16,65.29
2024-07-20 20:00:00,60.05,29372.5,10726.5,4161.9,111.9,130.05,75.45,112.9,116.9,20,7,5,79.000,54.630,32.16,65.29
2024-07-20 21:00:00,87.93,29661.8,10980.3,481.1,121.22,138.23,97.81,126.22,131.22,21,7,5,79.000,54.630,32.16,65.29
2024-07-20 22:00:00,88.31,29558.5,10969.0,0.0,114.94,124.24,107.48,114.94,119.94,22,7,5,79.000,54.630,32.16,65.29
2024-07-20 23:00:00,80.68,27914.8,10703.5,0.0,109.11,113.22,100.16,109.11,111.41,23,7,5,79.000,54.630,32.16,65.29
2024-07-21 00:00:00,67.98,26357.0,10728.3,0.0,101.7,108.49,107.51,106.71,111.71,0,7,6,40.000,7.600,32.07,64.76
2024-07-21 01:00:00,49.77,24654.8,10504.3,0.0,98.65,106.37,99.22,103.66,115.42,1,7,6,40.000,7.600,32.07,64.76
2024-07-21 02:00:00,42.26,23393.0,10459.5,0.0,101.01,103.99,97.94,103.01,118.18,2,7,6,40.000,7.600,32.07,64.76
2024-07-21 03:00:00,43.41,22525.3,10202.8,0.0,98.65,103.98,96.71,98.65,103.58,3,7,6,40.000,7.600,32.07,64.76
2024-07-21 04:00:00,35.35,21911.0,9860.0,0.0,96.86,103.98,96.71,96.86,100.09,4,7,6,40.000,7.600,32.07,64.76
2024-07-21 05:00:00,30.8,21640.3,9495.8,0.0,96.05,105.87,95.41,96.05,105.05,5,7,6,40.000,7.600,32.07,64.76
2024-07-21 06:00:00,32.0,21570.8,9122.3,20.6,94.75,109.8,96.8,95.39,108.62,6,7,6,40.000,7.600,32.07,64.76
2024-07-21 07:00:00,34.57,21211.3,8663.0,990.1,92.9,116.22,86.32,95.39,108.62,7,7,6,40.000,7.600,32.07,64.76
2024-07-21 08:00:00,25.07,21566.3,8113.8,5924.5,67.74,108.85,46.0,72.75,74.51,8,7,6,40.000,7.600,32.07,64.76
2024-07-21 09:00:00,0.49,22606.5,7544.3,12068.8,50.0,101.0,0.44,53.01,55.0,9,7,6,40.000,7.600,32.07,64.76
2024-07-21 10:00:00,0.0,23863.0,6969.3,15220.1,9.96,95.46,-0.01,14.97,11.7,10,7,6,40.000,7.600,32.07,64.76
2024-07-21 11:00:00,0.0,24718.8,6828.8,16579.2,1.57,83.8,-0.62,3.32,0.2,11,7,6,40.000,7.600,32.07,64.76
2024-07-21 12:00:00,-0.01,25154.5,6827.0,17309.9,0.44,80.35,-0.8,0.94,0.44,12,7,6,40.000,7.600,32.07,64.76
2024-07-21 13:00:00,-0.1,26095.3,6882.3,17507.8,0.0,78.59,-0.62,0.44,-0.08,13,7,6,40.000,7.600,32.07,64.76
2024-07-21 14:00:00,-0.25,26603.5,7028.3,17400.6,-0.01,77.92,-0.62,0.44,-0.03,14,7,6,40.000,7.600,32.07,64.76
2024-07-21 15:00:00,-0.01,25922.5,7150.5,17199.0,0.0,75.0,-0.95,0.44,-1.57,15,7,6,40.000,7.600,32.07,64.76
2024-07-21 16:00:00,0.0,25708.3,7192.5,16664.8,0.0,68.72,-0.95,0.44,0.0,16,7,6,40.000,7.600,32.07,64.76
2024-07-21 17:00:00,0.0,26223.8,7468.0,16015.2,0.0,78.05,0.0,0.44,0.44,17,7,6,40.000,7.600,32.07,64.76
2024-07-21 18:00:00,0.1,27290.5,8038.0,14298.2,1.9,85.06,9.79,3.32,3.32,18,7,6,40.000,7.600,32.07,64.76
2024-07-21 19:00:00,25.06,28400.3,8318.8,10715.8,6.15,98.1,44.81,11.16,46.2,19,7,6,40.000,7.600,32.07,64.76
2024-07-21 20:00:00,59.0,29133.5,8716.0,4278.1,60.05,111.9,74.57,65.06,68.9,20,7,6,40.000,7.600,32.07,64.76
2024-07-21 21:00:00,95.0,29742.0,9134.3,531.0,87.93,121.22,99.31,91.48,90.93,21,7,6,40.000,7.600,32.07,64.76
2024-07-21 22:00:00,95.44,30032.0,9569.8,0.0,88.31,114.94,109.91,93.32,92.5,22,7,6,40.000,7.600,32.07,64.76
2024-07-21 23:00:00,93.98,28306.0,9752.8,0.0,80.68,109.11,97.89,85.69,82.0,23,7,6,40.000,7.600,32.07,64.76
2024-07-22 00:00:00,94.5,26515.8,9291.3,0.0,67.98,101.7,89.61,67.98,82.98,0,7,0,77.670,55.180,31.6,64.76
2024-07-22 01:00:00,90.9,24835.8,8912.5,0.0,49.77,98.65,75.0,56.77,66.6,1,7,0,77.670,55.180,31.6,64.76
2024-07-22 02:00:00,80.0,23696.5,8478.8,0.0,42.26,101.01,60.31,50.25,73.97,2,7,0,77.670,55.180,31.6,64.76
2024-07-22 03:00:00,77.98,23108.0,7936.3,0.0,43.41,98.65,60.31,50.51,60.0,3,7,0,77.670,55.180,31.6,64.76
2024-07-22 04:00:00,76.31,22870.3,7543.8,0.0,35.35,96.86,59.79,45.35,56.51,4,7,0,77.670,55.180,31.6,64.76
2024-07-22 05:00:00,82.0,23436.0,7153.8,0.0,30.8,96.05,59.92,40.8,55.0,5,7,0,77.670,55.180,31.6,64.76
2024-07-22 06:00:00,92.21,25928.3,6780.0,7.2,32.0,94.75,66.56,42.0,60.0,6,7,0,77.670,55.180,31.6,64.76
2024-07-22 07:00:00,96.11,28327.8,6392.0,1084.4,34.57,92.9,89.87,41.57,51.0,7,7,0,77.670,55.180,31.6,64.76
2024-07-22 08:00:00,94.81,29809.3,5760.0,6051.6,25.07,67.74,82.15,32.07,46.11,8,7,0,77.670,55.180,31.6,64.76
2024-07-22 09:00:00,63.37,30995.0,4969.5,12378.8,0.49,50.0,62.01,3.32,24.83,9,7,0,77.670,55.180,31.6,64.76
2024-07-22 10:00:00,56.18,31588.5,4314.3,15619.3,0.0,9.96,39.49,0.44,3.32,10,7,0,77.670,55.180,31.6,64.76
2024-07-22 11:00:00,54.99,32074.0,3866.3,17085.3,0.0,1.57,15.84,0.0,0.0,11,7,0,77.670,55.180,31.6,64.76
2024-07-22 12:00:00,55.66,32435.5,3553.8,17829.9,-0.01,0.44,6.06,-0.01,0.0,12,7,0,77.670,55.180,31.6,64.76
2024-07-22 13:00:00,56.05,33067.5,3431.3,18104.3,-0.1,0.0,3.74,0.0,0.0,13,7,0,77.670,55.180,31.6,64.76
2024-07-22 14:00:00,56.18,33293.3,3566.0,18004.1,-0.25,-0.01,3.9,0.0,-0.12,14,7,0,77.670,55.180,31.6,64.76
2024-07-22 15:00:00,55.92,33121.0,3837.5,17696.2,-0.01,0.0,7.48,0.0,-0.01,15,7,0,77.670,55.180,31.6,64.76
2024-07-22 16:00:00,55.79,33140.0,4259.3,17143.7,0.0,0.0,5.99,0.0,-1.0,16,7,0,77.670,55.180,31.6,64.76
2024-07-22 17:00:00,56.31,33523.8,4853.5,16187.3,0.0,0.0,14.0,0.0,0.0,17,7,0,77.670,55.180,31.6,64.76
2024-07-22 18:00:00,63.37,33753.0,5553.0,14448.9,0.1,1.9,40.0,0.45,4.95,18,7,0,77.670,55.180,31.6,64.76
2024-07-22 19:00:00,91.32,34248.3,6357.8,10632.2,25.06,6.15,60.0,32.62,47.59,19,7,0,77.670,55.180,31.6,64.76
2024-07-22 20:00:00,106.55,34235.8,7115.5,4517.7,59.0,60.05,80.0,59.0,79.76,20,7,0,77.670,55.180,31.6,64.76
2024-07-22 21:00:00,133.58,34116.8,7859.5,540.7,95.0,87.93,108.78,91.52,95.0,21,7,0,77.670,55.180,31.6,64.76
2024-07-22 22:00:00,114.43,32716.0,8542.5,0.0,95.44,88.31,109.37,91.94,95.44,22,7,0,77.670,55.180,31.6,64.76
2024-07-22 23:00:00,104.21,30263.0,8736.0,0.0,93.98,80.68,94.7,90.53,91.88,23,7,0,77.670,55.180,31.6,64.76
2024-07-23 00:00:00,101.98,28042.5,8879.5,0.0,94.5,67.98,105.48,85.0,67.05,0,7,1,79.110,55.820,31.2,64.76
2024-07-23 01:00:00,99.74,26372.5,8465.5,0.0,90.9,49.77,97.15,79.1,67.01,1,7,1,79.110,55.820,31.2,64.76
2024-07-23 02:00:00,96.02,25048.5,7882.0,0.0,80.0,42.26,97.15,66.9,66.27,2,7,1,79.110,55.820,31.2,64.76
2024-07-23 03:00:00,96.02,24358.3,7224.0,0.0,77.98,43.41,97.0,64.83,66.53,3,7,1,79.110,55.820,31.2,64.76
2024-07-23 04:00:00,98.62,24045.8,6585.8,0.0,76.31,35.35,97.15,65.01,66.79,4,7,1,79.110,55.820,31.2,64.76
2024-07-23 05:00:00,102.0,24372.5,6004.8,0.0,82.0,30.8,100.1,72.0,67.01,5,7,1,79.110,55.820,31.2,64.76
2024-07-23 06:00:00,103.92,26299.8,5491.8,13.5,92.21,32.0,98.7,85.76,72.21,6,7,1,79.110,55.820,31.2,64.76
2024-07-23 07:00:00,106.05,28241.0,4989.3,1053.7,96.11,34.57,108.0,95.79,99.11,7,7,1,79.110,55.820,31.2,64.76
2024-07-23 08:00:00,102.5,29616.0,4353.8,6172.5,94.81,25.07,98.45,87.14,89.75,8,7,1,79.110,55.820,31.2,64.76
2024-07-23 09:00:00,90.82,30551.8,3695.0,12417.1,63.37,0.49,86.75,60.37,66.79,9,7,1,79.110,55.820,31.2,64.76
2024-07-23 10:00:00,70.7,31113.3,3208.0,15805.3,56.18,0.0,73.28,59.18,54.93,10,7,1,79.110,55.820,31.2,64.76
